Time,Target,URL,Mode,Status,Latency(ms)
2026-05-29 15:20:20,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706580>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2015
,2015
2026-05-29 15:20:27,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271BC50>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))"2026-05-29 15:20:27,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2014
TPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271AC10>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2015
2026-05-29 15:20:27,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2016
2026-05-29 15:20:27,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706140>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-29 15:20:27,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512705BF0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2015
2026-05-29 15:20:34,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271A210>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2018
2026-05-29 15:20:34,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127067A0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2016
2026-05-29 15:20:34,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127047C0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-29 15:20:34,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271AC10>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2017
2026-05-29 15:20:34,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2017
2026-05-29 15:20:34,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2018
2026-05-29 15:20:34,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706140>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2019
2026-05-29 15:20:41,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512704AF0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2017
,2018
2026-05-29 15:20:41,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706250>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2018
2026-05-29 15:20:41,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127059D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-29 15:20:41,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000028512718690>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2017
2026-05-29 15:20:48,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127049E0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2012
2026-05-29 15:20:48,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2011
nectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127069C0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-29 15:20:48,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127046B0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-29 15:20:48,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000028512719BD0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2011
2026-05-29 15:20:48,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271A710>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-29 15:20:48,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2012
2026-05-29 15:20:55,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2005
2026-05-29 15:20:55,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000285127182D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2022
2026-05-29 15:20:55,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2022
2026-05-29 15:20:55,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127049E0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2023
2026-05-29 15:20:55,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127046B0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2022
2026-05-29 15:20:55,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271A710>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2023
2026-05-29 15:21:02,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2007
2026-05-29 15:21:02,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2007
2026-05-29 15:21:02,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706250>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2023
2026-05-29 15:21:02,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271B890>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2024
2026-05-29 15:21:02,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512704AF0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2024

2026-05-29 15:21:02,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127057B0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2024
2026-05-29 15:21:09,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127057B0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-29 15:21:09,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271BED0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2011
2026-05-29 15:21:09,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2012
2026-05-29 15:21:09,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271AC10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-29 15:21:09,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706140>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2012
2026-05-29 15:21:09,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706690>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2011
2026-05-29 15:21:17,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706250>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2015
2026-05-29 15:21:17,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2015
PSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271A490>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2014
2026-05-29 15:21:17,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706580>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2014
2026-05-29 15:21:17,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127049E0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2014
,2015
2026-05-29 15:21:17,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2014
2026-05-29 15:21:24,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271B250>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2015
2026-05-29 15:21:24,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127047C0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2014
2026-05-29 15:21:24,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706030>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2015
2026-05-29 15:21:24,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2014
2026-05-29 15:21:24,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271B750>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2015
2026-05-29 15:21:24,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2015
2026-05-29 15:21:31,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000028512718CD0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2020
2026-05-29 15:21:31,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271A210>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2020
2026-05-29 15:21:31,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2021
2026-05-29 15:21:31,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2021
nnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512705040>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2021
2026-05-29 15:21:31,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512704D10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2022
2026-05-29 15:21:31,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512704C00>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2022
2026-05-29 15:21:38,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512705BF0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-29 15:21:38,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127069C0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2012
2026-05-29 15:21:38,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000285127182D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-29 15:21:38,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127049E0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-29 15:21:38,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2012
2026-05-29 15:21:38,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000028512719BD0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-29 15:21:45,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271AFD0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2015
2026-05-29 15:21:45,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127059D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2016
2026-05-29 15:21:45,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2015
2026-05-29 15:21:45,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127068B0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-29 15:21:45,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706140>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2015
2026-05-29 15:21:45,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2015
2026-05-29 15:21:45,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271AC10>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2015
2026-05-29 15:21:52,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706690>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-29 15:21:52,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127059D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-29 15:21:52,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2013
2026-05-29 15:21:52,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271BED0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2015
2026-05-29 15:21:52,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000028512718690>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-29 15:21:52,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2014
2026-05-29 15:21:52,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127068B0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2015
2026-05-29 15:21:59,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127069C0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-29 15:21:59,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2016
PSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000028512719BD0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2016
2026-05-29 15:21:59,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127049E0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2016
2026-05-29 15:21:59,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706580>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-29 15:21:59,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2016
2026-05-29 15:22:06,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2013
2026-05-29 15:22:06,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512704C00>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2012
2026-05-29 15:22:06,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271BC50>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2014
2026-05-29 15:22:06,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271A350>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-29 15:22:06,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127047C0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",22026-05-29 15:22:06,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2013
2026-05-29 15:22:13,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706030>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-29 15:22:13,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127047C0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2015
2026-05-29 15:22:13,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271A210>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-29 15:22:13,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002851271A0D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-29 15:22:13,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2016
2026-05-29 15:22:13,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512704D10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-29 15:22:20,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2007
2026-05-29 15:22:20,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127069C0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2007
2026-05-29 15:22:20,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000028512706250>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2007
2026-05-29 15:22:20,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000285127182D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2008
2026-05-29 15:22:20,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000285127049E0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2009
