Time,Target,URL,Mode,Status,Latency(ms)
2026-05-12 07:02:41,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2009
2026-05-12 07:02:41,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B43510>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2009
2026-05-12 07:02:41,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BE9450>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2009
2026-05-12 07:02:41,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BECC90>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2009
2026-05-12 07:02:41,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BEBED0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2009
2026-05-12 07:02:48,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2001
2026-05-12 07:02:48,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BEB950>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-12 07:02:48,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2015
2026-05-12 07:02:48,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BE88D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-12 07:02:48,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B35510>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-12 07:02:48,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B377D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2017
2026-05-12 07:02:48,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BED550>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2017
2026-05-12 07:02:55,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BFA110>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2008
2026-05-12 07:02:55,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2008
2026-05-12 07:02:55,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BFAC50>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2008
2026-05-12 07:02:55,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BE90D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2008
2026-05-12 07:02:55,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BFB750>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2008
2026-05-12 07:03:02,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2001
2026-05-12 07:03:02,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2017
2026-05-12 07:03:02,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C10E90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2018
2026-05-12 07:03:02,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C12090>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-12 07:03:02,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C12CD0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2017
2026-05-12 07:03:02,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C13990>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2017
2026-05-12 07:03:02,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C104D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2018
2026-05-12 07:03:09,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HT2026-05-12 07:03:09,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2004
(Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C2D1D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2004
2026-05-12 07:03:09,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B35B50>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2004
2026-05-12 07:03:09,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BE8990>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2004
2026-05-12 07:03:09,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C23BD0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2004
2026-05-12 07:03:09,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2C710>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2005
2026-05-12 07:03:17,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2002
2026-05-12 07:03:17,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C0D390>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2016
2026-05-12 07:03:17,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2016
nnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C13C50>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-12 07:03:17,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BFBE90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-12 07:03:17,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2D550>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2017
017
2026-05-12 07:03:24,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C2E7D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-12 07:03:24,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2013
2026-05-12 07:03:24,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C11B10>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-12 07:03:24,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B42A50>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-12 07:03:24,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2012
2026-05-12 07:03:24,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C11950>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-12 07:03:31,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BF8150>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2005
2026-05-12 07:03:31,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BEFC10>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2005
2026-05-12 07:03:31,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2005
2026-05-12 07:03:31,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BEED10>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2005
2026-05-12 07:03:31,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2004
2026-05-12 07:03:31,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BECD50>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2005
2026-05-12 07:03:31,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BEE9D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2005
2026-05-12 07:03:38,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2001
2026-05-12 07:03:38,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B35650>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-12 07:03:38,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B361D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2016
2026-05-12 07:03:38,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BEB590>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2016
2026-05-12 07:03:38,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BE9B90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-12 07:03:38,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2016
PConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BEA8D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-12 07:03:45,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B774D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2002
2026-05-12 07:03:45,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2002
2026-05-12 07:03:45,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B75A90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2002
2026-05-12 07:03:45,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B78BD0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2016
2026-05-12 07:03:45,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2016
2026-05-12 07:03:45,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B761D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2017
2026-05-12 07:03:45,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B77C50>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2017
2026-05-12 07:03:52,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B87E90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2018
2026-05-12 07:03:52,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C21F10>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2016
2026-05-12 07:03:52,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2016
2026-05-12 07:03:52,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2016
2026-05-12 07:03:52,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B866D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-12 07:03:52,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B2A510>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2018
2026-05-12 07:03:52,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B870D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2016
2026-05-12 07:03:59,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B86050>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2011
2026-05-12 07:03:59,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2011
2026-05-12 07:03:59,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B76810>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2011
2026-05-12 07:03:59,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B86350>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2011
2026-05-12 07:03:59,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2010
2026-05-12 07:03:59,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B74810>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-12 07:04:06,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B84050>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2011
2026-05-12 07:04:06,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B8CC90>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2011
2026-05-12 07:04:06,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C22F50>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2010
,2011
2026-05-12 07:04:06,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B84650>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2010
2026-05-12 07:04:13,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BB2750>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
2026-05-12 07:04:13,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2012
2026-05-12 07:04:13,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BB09D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013
2026-05-12 07:04:13,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2013
2026-05-12 07:04:13,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BB1790>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2013

2026-05-12 07:04:20,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BA0A50>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2015
2026-05-12 07:04:20,Web1-HTTPS,https://192.168.37.134:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.134', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121BD6050>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-12 07:04:20,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2015
2026-05-12 07:04:20,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BD5F90>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2015
2026-05-12 07:04:20,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121BD70D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2015
2026-05-12 07:04:20,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121B98250>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2016
2026-05-12 07:04:20,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2014
2026-05-12 07:04:27,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121B78210>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2004
2026-05-12 07:04:27,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2004
2026-05-12 07:04:27,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2E9D0>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2005
2026-05-12 07:04:27,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2C5D0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2005
2026-05-12 07:04:27,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C2E010>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2005

2026-05-12 07:04:27,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2005
2026-05-12 07:04:34,Web2-SSH,192.168.37.133:22,TCP,다운 / 오류: timed out,2011
2026-05-12 07:04:34,Web1-DB,192.168.37.134:3306,TCP,다운 / 오류: timed out,2012
2026-05-12 07:04:34,Web2-HTTPS,https://192.168.37.133:443,HTTPS,"다운 / 오류: HTTPSConnectionPool(host='192.168.37.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002B121C33410>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2011
2026-05-12 07:04:34,Web1-Admin,http://192.168.37.134:8080,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C32850>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-12 07:04:34,Web1-HTTP,http://192.168.37.134:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.134', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C30ED0>, 'Connection to 192.168.37.134 timed out. (connect timeout=2)'))",2012
2026-05-12 07:04:34,Web2-HTTP,http://192.168.37.133:80,HTTP,"다운 / 오류: HTTPConnectionPool(host='192.168.37.133', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002B121C31D90>, 'Connection to 192.168.37.133 timed out. (connect timeout=2)'))",2013
